Date,Company,Price,Daily_Return,Volume_M
2021-10-04,NVIDIA,255.46,0.652,59.8
2021-10-05,NVIDIA,255.34,-0.048,42.4
2021-10-06,NVIDIA,254.27,-0.419,63.3
2021-10-07,NVIDIA,254.41,0.057,37.9
2021-10-08,NVIDIA,253.18,-0.484,142.7
2021-10-11,NVIDIA,254.06,0.349,79.3
2021-10-12,NVIDIA,253.68,-0.151,78.3
2021-10-13,NVIDIA,251.4,-0.9,97.6
2021-10-14,NVIDIA,254.65,1.294,108.9
2021-10-15,NVIDIA,254.33,-0.126,108.4
2021-10-18,NVIDIA,252.42,-0.749,112.2
2021-10-19,NVIDIA,252.72,0.119,61.1
2021-10-20,NVIDIA,253.48,0.299,71.1
2021-10-21,NVIDIA,250.55,-1.156,103.1
2021-10-22,NVIDIA,251.78,0.492,64.2
2021-10-25,NVIDIA,250.22,-0.619,79.8
2021-10-26,NVIDIA,254.2,1.589,92.0
2021-10-27,NVIDIA,255.78,0.62,103.6
2021-10-28,NVIDIA,255.45,-0.129,26.7
2021-10-29,NVIDIA,254.39,-0.414,101.4
2021-11-01,NVIDIA,254.62,0.089,73.0
2021-11-02,NVIDIA,256.29,0.657,101.2
2021-11-03,NVIDIA,256.64,0.136,103.3
2021-11-04,NVIDIA,256.57,-0.026,128.2
2021-11-05,NVIDIA,257.05,0.186,120.6
2021-11-08,NVIDIA,256.15,-0.351,120.4
2021-11-09,NVIDIA,255.76,-0.151,123.3
2021-11-10,NVIDIA,251.82,-1.542,88.7
2021-11-11,NVIDIA,254.06,0.89,81.0
2021-11-12,NVIDIA,254.92,0.339,106.2
2021-11-15,NVIDIA,253.58,-0.526,102.0
2021-11-16,NVIDIA,257.67,1.615,70.7
2021-11-17,NVIDIA,258.05,0.145,92.1
2021-11-18,NVIDIA,256.09,-0.759,78.9
2021-11-19,NVIDIA,258.0,0.748,54.4
2021-11-22,NVIDIA,258.96,0.371,118.7
2021-11-23,NVIDIA,259.89,0.36,81.7
2021-11-24,NVIDIA,259.11,-0.304,141.5
2021-11-25,NVIDIA,260.12,0.39,31.2
2021-11-26,NVIDIA,259.63,-0.188,63.3
2021-11-29,NVIDIA,260.82,0.46,81.0
2021-11-30,NVIDIA,256.89,-1.506,114.1
2021-12-01,NVIDIA,256.0,-0.348,92.0
2021-12-02,NVIDIA,259.53,1.378,89.3
2021-12-03,NVIDIA,257.9,-0.628,46.2
2021-12-06,NVIDIA,256.59,-0.506,45.3
2021-12-07,NVIDIA,255.6,-0.389,89.7
2021-12-08,NVIDIA,253.03,-1.005,39.1
2021-12-09,NVIDIA,248.48,-1.796,64.0
2021-12-10,NVIDIA,247.89,-0.238,95.0
2021-12-13,NVIDIA,248.01,0.048,50.5
2021-12-14,NVIDIA,247.74,-0.11,128.2
2021-12-15,NVIDIA,247.26,-0.191,116.7
2021-12-16,NVIDIA,247.14,-0.048,32.9
2021-12-17,NVIDIA,248.95,0.731,52.0
2021-12-20,NVIDIA,248.33,-0.249,11.4
2021-12-21,NVIDIA,246.93,-0.562,56.5
2021-12-22,NVIDIA,246.1,-0.336,103.0
2021-12-23,NVIDIA,246.95,0.345,67.6
2021-12-24,NVIDIA,249.44,1.008,93.8
2021-12-27,NVIDIA,247.86,-0.634,34.3
2021-12-28,NVIDIA,247.7,-0.062,103.9
2021-12-29,NVIDIA,248.01,0.122,63.3
2021-12-30,NVIDIA,245.66,-0.945,80.4
2021-12-31,NVIDIA,245.3,-0.147,77.2
2022-01-03,NVIDIA,242.03,-1.334,41.9
2022-01-04,NVIDIA,238.2,-1.58,45.4
2022-01-05,NVIDIA,238.46,0.109,109.0
2022-01-06,NVIDIA,237.28,-0.498,92.0
2022-01-07,NVIDIA,237.19,-0.037,111.5
2022-01-10,NVIDIA,236.67,-0.22,89.7
2022-01-11,NVIDIA,234.32,-0.989,84.3
2022-01-12,NVIDIA,233.73,-0.256,28.2
2022-01-13,NVIDIA,230.91,-1.206,71.9
2022-01-14,NVIDIA,232.95,0.883,79.2
2022-01-17,NVIDIA,229.88,-1.316,138.6
2022-01-18,NVIDIA,228.95,-0.403,100.6
2022-01-19,NVIDIA,226.48,-1.081,126.1
2022-01-20,NVIDIA,226.92,0.197,97.9
2022-01-21,NVIDIA,225.72,-0.53,58.7
2022-01-24,NVIDIA,224.17,-0.685,83.5
2022-01-25,NVIDIA,225.08,0.404,87.1
2022-01-26,NVIDIA,224.49,-0.262,51.8
2022-01-27,NVIDIA,224.76,0.121,68.5
2022-01-28,NVIDIA,222.34,-1.077,73.8
2022-01-31,NVIDIA,219.19,-1.418,128.2
2022-02-01,NVIDIA,218.7,-0.224,17.6
2022-02-02,NVIDIA,217.45,-0.57,116.2
2022-02-03,NVIDIA,217.84,0.179,51.9
2022-02-04,NVIDIA,216.99,-0.392,38.8
2022-02-07,NVIDIA,216.62,-0.17,115.4
2022-02-08,NVIDIA,213.09,-1.626,102.0
2022-02-09,NVIDIA,215.59,1.171,117.6
2022-02-10,NVIDIA,214.55,-0.482,104.0
2022-02-11,NVIDIA,214.98,0.201,141.8
2022-02-14,NVIDIA,212.77,-1.027,96.8
2022-02-15,NVIDIA,212.51,-0.123,75.3
2022-02-16,NVIDIA,209.52,-1.407,90.3
2022-02-17,NVIDIA,209.48,-0.018,117.3
2022-02-18,NVIDIA,208.08,-0.668,56.6
2022-02-21,NVIDIA,207.32,-0.367,60.4
2022-02-22,NVIDIA,207.66,0.162,70.7
2022-02-23,NVIDIA,204.8,-1.378,16.9
2022-02-24,NVIDIA,202.85,-0.95,84.1
2022-02-25,NVIDIA,202.76,-0.046,23.4
2022-02-28,NVIDIA,205.33,1.269,81.6
2022-03-01,NVIDIA,204.24,-0.531,106.0
2022-03-02,NVIDIA,204.33,0.046,65.7
2022-03-03,NVIDIA,203.28,-0.517,130.3
2022-03-04,NVIDIA,205.56,1.123,36.2
2022-03-07,NVIDIA,201.81,-1.823,115.7
2022-03-08,NVIDIA,201.06,-0.371,100.3
2022-03-09,NVIDIA,197.57,-1.737,28.5
2022-03-10,NVIDIA,192.77,-2.432,161.3
2022-03-11,NVIDIA,192.34,-0.223,78.1
2022-03-14,NVIDIA,191.66,-0.353,53.7
2022-03-15,NVIDIA,190.32,-0.695,37.8
2022-03-16,NVIDIA,189.26,-0.558,73.4
2022-03-17,NVIDIA,193.09,2.02,76.2
2022-03-18,NVIDIA,191.76,-0.687,83.1
2022-03-21,NVIDIA,191.61,-0.079,71.1
2022-03-22,NVIDIA,189.68,-1.006,99.0
2022-03-23,NVIDIA,189.19,-0.259,68.4
2022-03-24,NVIDIA,187.89,-0.688,22.0
2022-03-25,NVIDIA,186.33,-0.828,75.5
2022-03-28,NVIDIA,188.1,0.952,9.0
2022-03-29,NVIDIA,188.92,0.432,90.6
2022-03-30,NVIDIA,188.15,-0.405,50.6
2022-03-31,NVIDIA,183.76,-2.334,84.9
2022-04-01,NVIDIA,182.28,-0.808,119.4
2022-04-04,NVIDIA,185.28,1.65,51.5
2022-04-05,NVIDIA,183.97,-0.711,111.8
2022-04-06,NVIDIA,184.61,0.351,67.0
2022-04-07,NVIDIA,185.76,0.621,132.6
2022-04-08,NVIDIA,185.09,-0.362,69.0
2022-04-11,NVIDIA,182.86,-1.206,54.8
2022-04-12,NVIDIA,178.36,-2.46,100.6
2022-04-13,NVIDIA,178.36,0.002,66.9
2022-04-14,NVIDIA,176.23,-1.192,54.8
2022-04-15,NVIDIA,175.52,-0.407,65.7
2022-04-18,NVIDIA,172.82,-1.539,78.7
2022-04-19,NVIDIA,171.5,-0.762,120.3
2022-04-20,NVIDIA,170.6,-0.526,22.0
2022-04-21,NVIDIA,170.02,-0.34,80.7
2022-04-22,NVIDIA,167.57,-1.438,98.7
2022-04-25,NVIDIA,168.24,0.401,85.8
2022-04-26,NVIDIA,166.51,-1.03,119.3
2022-04-27,NVIDIA,163.38,-1.88,77.8
2022-04-28,NVIDIA,162.33,-0.644,74.5
2022-04-29,NVIDIA,161.47,-0.529,97.8
2022-05-02,NVIDIA,160.78,-0.429,83.0
2022-05-03,NVIDIA,161.64,0.533,68.3
2022-05-04,NVIDIA,160.44,-0.743,95.5
2022-05-05,NVIDIA,159.39,-0.65,60.4
2022-05-06,NVIDIA,157.12,-1.427,61.7
2022-05-09,NVIDIA,157.28,0.103,64.2
2022-05-10,NVIDIA,156.65,-0.403,120.6
2022-05-11,NVIDIA,155.27,-0.882,16.6
2022-05-12,NVIDIA,152.08,-2.05,91.9
2022-05-13,NVIDIA,153.01,0.613,81.0
2022-05-16,NVIDIA,150.7,-1.513,29.6
2022-05-17,NVIDIA,149.18,-1.007,89.3
2022-05-18,NVIDIA,148.81,-0.249,94.3
2022-05-19,NVIDIA,146.61,-1.478,97.7
2022-05-20,NVIDIA,144.11,-1.708,0.4
2022-05-23,NVIDIA,140.94,-2.198,121.0
2022-05-24,NVIDIA,141.02,0.058,57.9
2022-05-25,NVIDIA,139.69,-0.946,100.6
2022-05-26,NVIDIA,142.27,1.85,102.2
2022-05-27,NVIDIA,140.43,-1.291,53.7
2022-05-30,NVIDIA,138.71,-1.227,99.8
2022-05-31,NVIDIA,137.41,-0.939,68.4
2022-06-01,NVIDIA,137.01,-0.29,17.9
2022-06-02,NVIDIA,135.84,-0.851,115.0
2022-06-03,NVIDIA,135.87,0.019,56.7
2022-06-06,NVIDIA,134.19,-1.238,54.4
2022-06-07,NVIDIA,132.11,-1.549,67.9
2022-06-08,NVIDIA,129.64,-1.868,88.2
2022-06-09,NVIDIA,126.8,-2.193,78.3
2022-06-10,NVIDIA,125.73,-0.84,96.4
2022-06-13,NVIDIA,124.9,-0.659,39.8
2022-06-14,NVIDIA,123.77,-0.911,57.7
2022-06-15,NVIDIA,124.5,0.596,76.5
2022-06-16,NVIDIA,125.24,0.594,136.9
2022-06-17,NVIDIA,124.44,-0.645,76.6
2022-06-20,NVIDIA,122.21,-1.787,112.6
2022-06-21,NVIDIA,121.23,-0.806,81.2
2022-06-22,NVIDIA,120.23,-0.821,65.5
2022-06-23,NVIDIA,119.21,-0.854,72.6
2022-06-24,NVIDIA,118.16,-0.873,74.9
2022-06-27,NVIDIA,117.19,-0.825,98.1
2022-06-28,NVIDIA,116.49,-0.6,121.2
2022-06-29,NVIDIA,115.57,-0.784,90.8
2022-06-30,NVIDIA,115.46,-0.098,115.6
2022-07-01,NVIDIA,115.51,0.039,51.1
2022-07-04,NVIDIA,114.4,-0.959,67.6
2022-07-05,NVIDIA,115.31,0.8,58.3
2022-07-06,NVIDIA,114.18,-0.985,89.4
2022-07-07,NVIDIA,112.49,-1.475,69.2
2022-07-08,NVIDIA,112.63,0.126,101.9
2022-07-11,NVIDIA,111.72,-0.816,52.1
2022-07-12,NVIDIA,111.83,0.104,81.3
2022-07-13,NVIDIA,109.55,-2.042,100.6
2022-07-14,NVIDIA,110.63,0.99,18.0
2022-07-15,NVIDIA,111.1,0.422,143.6
2022-07-18,NVIDIA,109.66,-1.298,71.5
2022-07-19,NVIDIA,108.26,-1.27,19.2
2022-07-20,NVIDIA,109.63,1.26,84.7
2022-07-21,NVIDIA,108.9,-0.663,81.0
2022-07-22,NVIDIA,108.1,-0.731,77.5
2022-07-25,NVIDIA,106.1,-1.853,109.7
2022-07-26,NVIDIA,105.75,-0.33,102.4
2022-07-27,NVIDIA,105.52,-0.224,88.9
2022-07-28,NVIDIA,106.08,0.54,93.5
2022-07-29,NVIDIA,104.88,-1.14,76.9
2022-08-01,NVIDIA,103.59,-1.229,133.3
2022-08-02,NVIDIA,103.94,0.346,35.6
2022-08-03,NVIDIA,104.78,0.799,84.2
2022-08-04,NVIDIA,103.46,-1.253,82.0
2022-08-05,NVIDIA,104.36,0.869,104.4
2022-08-08,NVIDIA,104.4,0.034,54.7
2022-08-09,NVIDIA,105.32,0.885,27.7
2022-08-10,NVIDIA,105.27,-0.045,84.7
2022-08-11,NVIDIA,103.19,-1.984,88.4
2022-08-12,NVIDIA,103.08,-0.106,124.7
2022-08-15,NVIDIA,103.97,0.87,41.9
2022-08-16,NVIDIA,103.25,-0.694,114.6
2022-08-17,NVIDIA,102.95,-0.29,151.0
2022-08-18,NVIDIA,102.83,-0.121,68.7
2022-08-19,NVIDIA,100.49,-2.274,41.3
2022-08-22,NVIDIA,101.86,1.365,67.8
2022-08-23,NVIDIA,101.15,-0.701,80.4
2022-08-24,NVIDIA,101.57,0.422,96.9
2022-08-25,NVIDIA,101.52,-0.055,62.3
2022-08-26,NVIDIA,102.56,1.023,126.7
2022-08-29,NVIDIA,102.9,0.334,46.6
2022-08-30,NVIDIA,102.71,-0.183,27.8
2022-08-31,NVIDIA,101.98,-0.711,113.2
2022-09-01,NVIDIA,102.63,0.637,11.8
2022-09-02,NVIDIA,101.1,-1.495,73.9
2022-09-05,NVIDIA,101.61,0.505,173.5
2022-09-06,NVIDIA,100.7,-0.894,79.6
2022-09-07,NVIDIA,101.69,0.981,46.4
2022-09-08,NVIDIA,101.78,0.097,78.3
2022-09-09,NVIDIA,102.27,0.477,78.5
2022-09-12,NVIDIA,102.29,0.018,84.8
2022-09-13,NVIDIA,100.81,-1.447,99.9
2022-09-14,NVIDIA,100.05,-0.75,48.8
2022-09-15,NVIDIA,100.52,0.465,130.6
2022-09-16,NVIDIA,100.57,0.05,87.4
2022-09-19,NVIDIA,101.43,0.855,101.8
2022-09-20,NVIDIA,101.65,0.218,61.2
2022-09-21,NVIDIA,100.75,-0.885,118.6
2022-09-22,NVIDIA,99.98,-0.761,72.3
2022-09-23,NVIDIA,99.92,-0.057,88.3
2022-09-26,NVIDIA,97.94,-1.984,52.0
2022-09-27,NVIDIA,99.1,1.18,50.1
2022-09-28,NVIDIA,99.27,0.174,100.6
2022-09-29,NVIDIA,100.05,0.79,66.7
2022-09-30,NVIDIA,98.59,-1.463,54.4
2022-10-03,NVIDIA,99.35,0.774,60.7
2022-10-04,NVIDIA,100.9,1.557,101.0
2022-10-05,NVIDIA,99.58,-1.303,61.1
2022-10-06,NVIDIA,99.93,0.349,76.5
2022-10-07,NVIDIA,99.65,-0.28,80.5
2022-10-10,NVIDIA,98.14,-1.518,22.5
2022-10-11,NVIDIA,98.23,0.089,35.9
2022-10-12,NVIDIA,98.57,0.351,90.1
2022-10-13,NVIDIA,97.78,-0.804,57.9
2022-10-14,NVIDIA,98.36,0.598,111.7
2022-10-17,NVIDIA,96.73,-1.665,109.0
2022-10-18,NVIDIA,95.24,-1.537,101.6
2022-10-19,NVIDIA,95.0,-0.251,134.6
2022-10-20,NVIDIA,94.67,-0.346,77.5
2022-10-21,NVIDIA,93.78,-0.942,99.5
2022-10-24,NVIDIA,94.03,0.27,62.5
2022-10-25,NVIDIA,94.07,0.043,153.6
2022-10-26,NVIDIA,94.36,0.301,139.5
2022-10-27,NVIDIA,93.9,-0.486,80.4
2022-10-28,NVIDIA,93.99,0.092,91.6
2022-10-31,NVIDIA,93.29,-0.745,120.8
2022-11-01,NVIDIA,94.46,1.26,75.6
2022-11-02,NVIDIA,93.48,-1.035,60.3
2022-11-03,NVIDIA,94.7,1.304,106.2
2022-11-04,NVIDIA,94.36,-0.358,82.4
2022-11-07,NVIDIA,92.97,-1.472,85.5
2022-11-08,NVIDIA,93.64,0.719,55.0
2022-11-09,NVIDIA,93.39,-0.272,28.5
2022-11-10,NVIDIA,93.68,0.314,87.1
2022-11-11,NVIDIA,94.26,0.621,107.1
2022-11-14,NVIDIA,94.19,-0.081,73.2
2022-11-15,NVIDIA,93.42,-0.813,123.1
2022-11-16,NVIDIA,93.84,0.449,58.9
2022-11-17,NVIDIA,93.54,-0.32,48.4
2022-11-18,NVIDIA,93.76,0.24,78.0
2022-11-21,NVIDIA,91.89,-1.999,77.5
2022-11-22,NVIDIA,91.96,0.076,103.1
2022-11-23,NVIDIA,91.25,-0.774,56.8
2022-11-24,NVIDIA,92.23,1.078,121.0
2022-11-25,NVIDIA,92.48,0.266,139.0
2022-11-28,NVIDIA,92.46,-0.023,78.8
2022-11-29,NVIDIA,92.63,0.194,117.5
2022-11-30,NVIDIA,91.74,-0.969,48.3
2022-12-01,NVIDIA,92.79,1.151,112.3
2022-12-02,NVIDIA,94.16,1.473,111.4
2022-12-05,NVIDIA,94.35,0.207,105.9
2022-12-06,NVIDIA,95.48,1.196,79.5
2022-12-07,NVIDIA,94.99,-0.512,8.6
2022-12-08,NVIDIA,94.36,-0.667,60.7
2022-12-09,NVIDIA,94.39,0.028,61.2
2022-12-12,NVIDIA,94.74,0.372,50.7
2022-12-13,NVIDIA,94.49,-0.262,83.7
2022-12-14,NVIDIA,94.98,0.514,67.4
2022-12-15,NVIDIA,95.32,0.359,55.3
2022-12-16,NVIDIA,94.7,-0.651,48.2
2022-12-19,NVIDIA,95.26,0.595,58.5
2022-12-20,NVIDIA,96.12,0.906,113.6
2022-12-21,NVIDIA,96.49,0.383,60.2
2022-12-22,NVIDIA,97.66,1.209,64.6
2022-12-23,NVIDIA,97.02,-0.657,66.3
2022-12-26,NVIDIA,97.72,0.727,90.2
2022-12-27,NVIDIA,97.19,-0.548,93.7
2022-12-28,NVIDIA,96.73,-0.467,11.3
2022-12-29,NVIDIA,96.69,-0.044,110.6
2022-12-30,NVIDIA,96.44,-0.256,123.1
2023-01-02,NVIDIA,96.53,0.097,48.5
2023-01-03,NVIDIA,96.92,0.402,50.8
2023-01-04,NVIDIA,98.17,1.286,66.5
2023-01-05,NVIDIA,98.55,0.387,57.3
2023-01-06,NVIDIA,97.97,-0.591,86.7
2023-01-09,NVIDIA,99.57,1.633,21.6
2023-01-10,NVIDIA,99.64,0.069,46.5
2023-01-11,NVIDIA,100.36,0.723,126.2
2023-01-12,NVIDIA,101.52,1.159,52.2
2023-01-13,NVIDIA,102.52,0.986,117.3
2023-01-16,NVIDIA,104.3,1.737,90.7
2023-01-17,NVIDIA,105.62,1.261,25.7
2023-01-18,NVIDIA,105.83,0.204,99.1
2023-01-19,NVIDIA,108.68,2.692,76.5
2023-01-20,NVIDIA,109.87,1.095,66.3
2023-01-23,NVIDIA,110.79,0.838,87.3
2023-01-24,NVIDIA,112.74,1.756,94.2
2023-01-25,NVIDIA,114.08,1.192,101.2
2023-01-26,NVIDIA,115.6,1.329,115.3
2023-01-27,NVIDIA,119.13,3.054,92.2
2023-01-30,NVIDIA,120.09,0.811,38.7
2023-01-31,NVIDIA,121.04,0.788,65.8
2023-02-01,NVIDIA,122.43,1.15,168.3
2023-02-02,NVIDIA,124.8,1.936,101.7
2023-02-03,NVIDIA,124.63,-0.136,151.1
2023-02-06,NVIDIA,124.01,-0.495,121.9
2023-02-07,NVIDIA,124.78,0.616,87.3
2023-02-08,NVIDIA,124.51,-0.217,89.0
2023-02-09,NVIDIA,125.45,0.758,78.9
2023-02-10,NVIDIA,127.35,1.512,27.9
2023-02-13,NVIDIA,127.84,0.391,80.5
2023-02-14,NVIDIA,127.8,-0.036,116.3
2023-02-15,NVIDIA,129.29,1.17,62.0
2023-02-16,NVIDIA,131.64,1.815,92.4
2023-02-17,NVIDIA,131.32,-0.246,105.5
2023-02-20,NVIDIA,133.66,1.782,52.7
2023-02-21,NVIDIA,136.03,1.779,66.5
2023-02-22,NVIDIA,138.6,1.889,49.5
2023-02-23,NVIDIA,141.52,2.103,55.3
2023-02-24,NVIDIA,145.63,2.907,41.4
2023-02-27,NVIDIA,146.83,0.82,53.0
2023-02-28,NVIDIA,148.58,1.193,122.6
2023-03-01,NVIDIA,149.71,0.764,52.5
2023-03-02,NVIDIA,151.35,1.097,83.8
2023-03-03,NVIDIA,154.89,2.338,64.9
2023-03-06,NVIDIA,154.9,0.004,115.4
2023-03-07,NVIDIA,155.5,0.387,119.3
2023-03-08,NVIDIA,158.91,2.194,105.9
2023-03-09,NVIDIA,161.92,1.896,89.2
2023-03-10,NVIDIA,163.17,0.768,73.1
2023-03-13,NVIDIA,166.02,1.748,44.2
2023-03-14,NVIDIA,168.22,1.324,138.3
2023-03-15,NVIDIA,172.02,2.26,57.2
2023-03-16,NVIDIA,173.9,1.092,99.9
2023-03-17,NVIDIA,177.13,1.856,111.8
2023-03-20,NVIDIA,182.75,3.173,63.3
2023-03-21,NVIDIA,185.47,1.491,111.1
2023-03-22,NVIDIA,187.4,1.038,102.9
2023-03-23,NVIDIA,190.35,1.574,131.8
2023-03-24,NVIDIA,191.65,0.685,65.9
2023-03-27,NVIDIA,197.24,2.917,41.4
2023-03-28,NVIDIA,199.42,1.106,64.8
2023-03-29,NVIDIA,200.88,0.73,86.3
2023-03-30,NVIDIA,201.42,0.268,81.7
2023-03-31,NVIDIA,205.08,1.82,68.2
2023-04-03,NVIDIA,208.41,1.622,22.7
2023-04-04,NVIDIA,209.47,0.509,94.1
2023-04-05,NVIDIA,212.33,1.365,139.2
2023-04-06,NVIDIA,211.65,-0.321,93.9
2023-04-07,NVIDIA,213.82,1.028,98.3
2023-04-10,NVIDIA,216.47,1.235,97.2
2023-04-11,NVIDIA,221.33,2.246,91.9
2023-04-12,NVIDIA,221.84,0.23,107.9
2023-04-13,NVIDIA,221.42,-0.186,91.9
2023-04-14,NVIDIA,221.67,0.111,70.6
2023-04-17,NVIDIA,221.12,-0.251,56.1
2023-04-18,NVIDIA,225.31,1.896,72.5
2023-04-19,NVIDIA,229.95,2.06,89.4
2023-04-20,NVIDIA,232.37,1.053,70.5
2023-04-21,NVIDIA,236.5,1.776,89.4
2023-04-24,NVIDIA,238.59,0.885,93.2
2023-04-25,NVIDIA,240.24,0.692,105.0
2023-04-26,NVIDIA,241.43,0.492,118.5
2023-04-27,NVIDIA,242.64,0.502,82.3
2023-04-28,NVIDIA,241.43,-0.496,40.8
2023-05-01,NVIDIA,243.72,0.949,69.6
2023-05-02,NVIDIA,245.42,0.695,81.3
2023-05-03,NVIDIA,248.66,1.322,24.9
2023-05-04,NVIDIA,250.62,0.787,121.7
2023-05-05,NVIDIA,252.05,0.573,84.3
2023-05-08,NVIDIA,252.04,-0.003,91.4
2023-05-09,NVIDIA,253.93,0.746,121.0
2023-05-10,NVIDIA,257.17,1.277,61.1
2023-05-11,NVIDIA,256.54,-0.244,97.2
2023-05-12,NVIDIA,258.43,0.736,76.7
2023-05-15,NVIDIA,260.62,0.846,74.5
2023-05-16,NVIDIA,260.81,0.074,56.8
2023-05-17,NVIDIA,261.26,0.172,130.0
2023-05-18,NVIDIA,263.41,0.822,68.7
2023-05-19,NVIDIA,262.67,-0.279,101.0
2023-05-22,NVIDIA,265.05,0.905,23.7
2023-05-23,NVIDIA,264.78,-0.103,115.4
2023-05-24,NVIDIA,268.66,1.468,111.6
2023-05-25,NVIDIA,275.38,2.501,82.9
2023-05-26,NVIDIA,275.12,-0.095,73.2
2023-05-29,NVIDIA,277.92,1.019,92.0
2023-05-30,NVIDIA,277.92,-0.002,148.7
2023-05-31,NVIDIA,281.85,1.416,27.1
2023-06-01,NVIDIA,280.6,-0.445,103.5
2023-06-02,NVIDIA,283.26,0.949,52.7
2023-06-05,NVIDIA,282.85,-0.145,79.4
2023-06-06,NVIDIA,283.94,0.382,72.6
2023-06-07,NVIDIA,283.13,-0.283,67.2
2023-06-08,NVIDIA,286.53,1.2,79.7
2023-06-09,NVIDIA,286.12,-0.141,46.0
2023-06-12,NVIDIA,288.89,0.968,110.9
2023-06-13,NVIDIA,289.59,0.241,26.2
2023-06-14,NVIDIA,290.8,0.419,96.2
2023-06-15,NVIDIA,292.62,0.624,70.2
2023-06-16,NVIDIA,292.29,-0.112,44.9
2023-06-19,NVIDIA,294.23,0.662,86.1
2023-06-20,NVIDIA,299.3,1.725,33.3
2023-06-21,NVIDIA,298.88,-0.143,81.2
2023-06-22,NVIDIA,303.12,1.421,37.3
2023-06-23,NVIDIA,308.22,1.68,93.8
2023-06-26,NVIDIA,307.63,-0.191,52.3
2023-06-27,NVIDIA,305.46,-0.705,66.5
2023-06-28,NVIDIA,307.58,0.695,88.8
2023-06-29,NVIDIA,307.6,0.007,56.8
2023-06-30,NVIDIA,313.61,1.953,78.3
2023-07-03,NVIDIA,315.06,0.462,34.6
2023-07-04,NVIDIA,314.39,-0.214,98.9
2023-07-05,NVIDIA,312.83,-0.494,132.9
2023-07-06,NVIDIA,316.89,1.297,163.8
2023-07-07,NVIDIA,316.74,-0.046,82.7
2023-07-10,NVIDIA,318.14,0.441,103.6
2023-07-11,NVIDIA,321.86,1.171,26.6
2023-07-12,NVIDIA,321.88,0.006,125.1
2023-07-13,NVIDIA,323.02,0.352,103.3
2023-07-14,NVIDIA,324.21,0.37,65.5
2023-07-17,NVIDIA,327.22,0.928,117.1
2023-07-18,NVIDIA,329.99,0.847,72.4
2023-07-19,NVIDIA,330.62,0.189,66.3
2023-07-20,NVIDIA,331.98,0.411,94.3
2023-07-21,NVIDIA,332.16,0.057,48.1
2023-07-24,NVIDIA,329.41,-0.83,110.6
2023-07-25,NVIDIA,331.22,0.55,48.3
2023-07-26,NVIDIA,337.4,1.868,48.5
2023-07-27,NVIDIA,336.14,-0.375,52.7
2023-07-28,NVIDIA,335.16,-0.293,102.8
2023-07-31,NVIDIA,333.89,-0.376,61.5
2023-08-01,NVIDIA,336.89,0.898,39.6
2023-08-02,NVIDIA,339.15,0.669,61.8
2023-08-03,NVIDIA,339.74,0.176,79.0
2023-08-04,NVIDIA,338.26,-0.437,44.6
2023-08-07,NVIDIA,339.49,0.366,45.4
2023-08-08,NVIDIA,336.23,-0.962,143.3
2023-08-09,NVIDIA,337.56,0.395,54.2
2023-08-10,NVIDIA,340.85,0.976,70.3
2023-08-11,NVIDIA,338.36,-0.731,69.0
2023-08-14,NVIDIA,335.11,-0.959,67.4
2023-08-15,NVIDIA,340.24,1.531,98.6
2023-08-16,NVIDIA,339.43,-0.239,108.4
2023-08-17,NVIDIA,343.37,1.16,70.8
2023-08-18,NVIDIA,343.76,0.115,42.9
2023-08-21,NVIDIA,344.12,0.103,118.2
2023-08-22,NVIDIA,346.11,0.579,77.1
2023-08-23,NVIDIA,344.43,-0.485,131.9
2023-08-24,NVIDIA,345.54,0.321,12.6
2023-08-25,NVIDIA,345.2,-0.096,85.9
2023-08-28,NVIDIA,342.27,-0.85,137.6
2023-08-29,NVIDIA,343.87,0.468,69.4
2023-08-30,NVIDIA,343.8,-0.02,73.2
2023-08-31,NVIDIA,344.01,0.059,88.9
2023-09-01,NVIDIA,341.3,-0.786,63.2
2023-09-04,NVIDIA,346.27,1.456,70.6
2023-09-05,NVIDIA,349.29,0.871,69.9
2023-09-06,NVIDIA,352.56,0.936,61.2
2023-09-07,NVIDIA,352.24,-0.09,116.9
2023-09-08,NVIDIA,347.91,-1.228,93.8
2023-09-11,NVIDIA,353.89,1.718,87.5
2023-09-12,NVIDIA,354.2,0.086,104.3
2023-09-13,NVIDIA,352.53,-0.469,72.1
2023-09-14,NVIDIA,354.15,0.457,56.8
2023-09-15,NVIDIA,357.88,1.055,61.9
2023-09-18,NVIDIA,358.21,0.091,80.1
2023-09-19,NVIDIA,362.27,1.133,48.2
2023-09-20,NVIDIA,365.77,0.968,65.0
2023-09-21,NVIDIA,362.97,-0.768,64.5
2023-09-22,NVIDIA,361.32,-0.454,143.7
2023-09-25,NVIDIA,364.38,0.847,3.2
2023-09-26,NVIDIA,356.81,-2.078,74.6
2023-09-27,NVIDIA,356.61,-0.056,131.8
2023-09-28,NVIDIA,352.75,-1.081,83.7
2023-09-29,NVIDIA,351.59,-0.33,102.6
2023-10-02,NVIDIA,350.9,-0.195,83.0
2023-10-03,NVIDIA,350.03,-0.249,60.0
2023-10-04,NVIDIA,348.59,-0.411,12.7
2023-10-05,NVIDIA,345.63,-0.85,86.2
2023-10-06,NVIDIA,352.09,1.869,56.7
2023-10-09,NVIDIA,357.43,1.518,56.0
2023-10-10,NVIDIA,354.15,-0.919,65.0
